dataSetName,column,key,wanted,has
SA16HER02b,year,gbr14CDate,GBRCD,
SA16HER02b,year,gbr14CDateUncertainty,GBRCD,
SA16HER02b,year,gbrChronologyNotes,GBRCD,
SA16HER02b,year,gbrDataCoverageGroup,GBRCD,
SA16HER02b,year,gbrIsAnomaly,GBRCD,
SA16HER02b,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER02b,year,gbrUThDate,GBRCD,
SA16HER02b,year,gbrUThDateUncertainty,GBRCD,
SA16HER02b,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER02b,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER03a,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER03a,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER03a,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER03a,year,gbr14CDate,GBRCD,
SA16HER03a,year,gbr14CDateUncertainty,GBRCD,
SA16HER03a,year,gbrChronologyNotes,GBRCD,
SA16HER03a,year,gbrDataCoverageGroup,GBRCD,
SA16HER03a,year,gbrIsAnomaly,GBRCD,
SA16HER03a,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER03a,year,gbrUThDate,GBRCD,
SA16HER03a,year,gbrUThDateUncertainty,GBRCD,
SA16HER03a,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER03a,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER03b,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER03b,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER03b,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER03b,year,gbr14CDate,GBRCD,
SA16HER03b,year,gbr14CDateUncertainty,GBRCD,
SA16HER03b,year,gbrChronologyNotes,GBRCD,
SA16HER03b,year,gbrDataCoverageGroup,GBRCD,
SA16HER03b,year,gbrIsAnomaly,GBRCD,
SA16HER03b,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER03b,year,gbrUThDate,GBRCD,
SA16HER03b,year,gbrUThDateUncertainty,GBRCD,
SA16HER03b,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER03b,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER04a,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER04a,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER04a,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER04a,year,gbr14CDate,GBRCD,
SA16HER04a,year,gbr14CDateUncertainty,GBRCD,
SA16HER04a,year,gbrChronologyNotes,GBRCD,
SA16HER04a,year,gbrDataCoverageGroup,GBRCD,
SA16HER04a,year,gbrIsAnomaly,GBRCD,
SA16HER04a,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER04a,year,gbrUThDate,GBRCD,
SA16HER04a,year,gbrUThDateUncertainty,GBRCD,
SA16HER04a,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER04a,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER04b,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER04b,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER04b,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER04b,year,gbr14CDate,GBRCD,
SA16HER04b,year,gbr14CDateUncertainty,GBRCD,
SA16HER04b,year,gbrChronologyNotes,GBRCD,
SA16HER04b,year,gbrDataCoverageGroup,GBRCD,
SA16HER04b,year,gbrIsAnomaly,GBRCD,
SA16HER04b,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER04b,year,gbrUThDate,GBRCD,
SA16HER04b,year,gbrUThDateUncertainty,GBRCD,
SA16HER04b,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER04b,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER05a,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER05a,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER05a,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER05a,year,gbr14CDate,GBRCD,
SA16HER05a,year,gbr14CDateUncertainty,GBRCD,
SA16HER05a,year,gbrChronologyNotes,GBRCD,
SA16HER05a,year,gbrDataCoverageGroup,GBRCD,
SA16HER05a,year,gbrIsAnomaly,GBRCD,
SA16HER05a,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER05a,year,gbrUThDate,GBRCD,
SA16HER05a,year,gbrUThDateUncertainty,GBRCD,
SA16HER05a,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER05a,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER05b,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER05b,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER05b,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER05b,year,gbr14CDate,GBRCD,
SA16HER05b,year,gbr14CDateUncertainty,GBRCD,
SA16HER05b,year,gbrChronologyNotes,GBRCD,
SA16HER05b,year,gbrDataCoverageGroup,GBRCD,
SA16HER05b,year,gbrDatingNotes,GBRCD,
SA16HER05b,year,gbrIsAnomaly,GBRCD,
SA16HER05b,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER05b,year,gbrUThDate,GBRCD,
SA16HER05b,year,gbrUThDateUncertainty,GBRCD,
SA16HER05b,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER05b,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER06a,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER06a,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER06a,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER06a,year,gbr14CDate,GBRCD,
SA16HER06a,year,gbr14CDateUncertainty,GBRCD,
SA16HER06a,year,gbrChronologyNotes,GBRCD,
SA16HER06a,year,gbrDataCoverageGroup,GBRCD,
SA16HER06a,year,gbrIsAnomaly,GBRCD,
SA16HER06a,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER06a,year,gbrUThDate,GBRCD,
SA16HER06a,year,gbrUThDateUncertainty,GBRCD,
SA16HER06a,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER06a,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER06b,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER06b,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER06b,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER06b,year,gbr14CDate,GBRCD,
SA16HER06b,year,gbr14CDateUncertainty,GBRCD,
SA16HER06b,year,gbrChronologyNotes,GBRCD,
SA16HER06b,year,gbrDataCoverageGroup,GBRCD,
SA16HER06b,year,gbrDatingNotes,GBRCD,
SA16HER06b,year,gbrIsAnomaly,GBRCD,
SA16HER06b,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER06b,year,gbrUThDate,GBRCD,
SA16HER06b,year,gbrUThDateUncertainty,GBRCD,
SA16HER06b,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER06b,year,jcpUsed,CoralHydro2k;GBRCD,
SA21GFB01,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA21GFB01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA21GFB01,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA21GFB01,year,gbr14CDate,GBRCD,
SA21GFB01,year,gbr14CDateUncertainty,GBRCD,
SA21GFB01,year,gbrChronologyNotes,GBRCD,
SA21GFB01,year,gbrDataCoverageGroup,GBRCD,
SA21GFB01,year,gbrIsAnomaly,GBRCD,
SA21GFB01,year,gbrIsDatabaseDuplicate,GBRCD,
SA21GFB01,year,gbrUThDate,GBRCD,
SA21GFB01,year,gbrUThDateUncertainty,GBRCD,
SA21GFB01,year,jcpMeasured,CoralHydro2k;GBRCD,
SA21GFB01,year,jcpUsed,CoralHydro2k;GBRCD,
SA21GKI01,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA21GKI01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA21GKI01,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA21GKI01,year,gbr14CDate,GBRCD,
SA21GKI01,year,gbr14CDateUncertainty,GBRCD,
SA21GKI01,year,gbrChronologyNotes,GBRCD,
SA21GKI01,year,gbrDataCoverageGroup,GBRCD,
SA21GKI01,year,gbrIsAnomaly,GBRCD,
SA21GKI01,year,gbrIsDatabaseDuplicate,GBRCD,
SA21GKI01,year,gbrUThDate,GBRCD,
SA21GKI01,year,gbrUThDateUncertainty,GBRCD,
SA21GKI01,year,jcpMeasured,CoralHydro2k;GBRCD,
SA21GKI01,year,jcpUsed,CoralHydro2k;GBRCD,
SA21RAT01,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA21RAT01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA21RAT01,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA21RAT01,year,gbr14CDate,GBRCD,
SA21RAT01,year,gbr14CDateUncertainty,GBRCD,
SA21RAT01,year,gbrChronologyNotes,GBRCD,
SA21RAT01,year,gbrDataCoverageGroup,GBRCD,
SA21RAT01,year,gbrIsAnomaly,GBRCD,
SA21RAT01,year,gbrIsDatabaseDuplicate,GBRCD,
SA21RAT01,year,gbrUThDate,GBRCD,
SA21RAT01,year,gbrUThDateUncertainty,GBRCD,
SA21RAT01,year,jcpMeasured,CoralHydro2k;GBRCD,
SA21RAT01,year,jcpUsed,CoralHydro2k;GBRCD,
WA13HAV01,year,coralExtensionRate,CoralHydro2k;GBRCD,
WA13HAV01,year,coralTissueThickness,CoralHydro2k;GBRCD,
WA13HAV01,year,gbr14CDate,GBRCD,
WA13HAV01,year,gbr14CDateUncertainty,GBRCD,
WA13HAV01,year,gbrChronologyNotes,GBRCD,
WA13HAV01,year,gbrDataCoverageGroup,GBRCD,
WA13HAV01,year,gbrIsAnomaly,GBRCD,
WA13HAV01,year,gbrIsDatabaseDuplicate,GBRCD,
WA13HAV01,year,gbrUThDate,GBRCD,
WA13HAV01,year,gbrUThDateUncertainty,GBRCD,
WA13HAV01,year,jcpMeasured,CoralHydro2k;GBRCD,
WA13HAV01,year,jcpUsed,CoralHydro2k;GBRCD,
WA13MYR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
WA13MYR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
WA13MYR01,year,gbr14CDate,GBRCD,
WA13MYR01,year,gbr14CDateUncertainty,GBRCD,
WA13MYR01,year,gbrChronologyNotes,GBRCD,
WA13MYR01,year,gbrDataCoverageGroup,GBRCD,
WA13MYR01,year,gbrIsAnomaly,GBRCD,
WA13MYR01,year,gbrIsDatabaseDuplicate,GBRCD,
WA13MYR01,year,gbrUThDate,GBRCD,
WA13MYR01,year,gbrUThDateUncertainty,GBRCD,
WA13MYR01,year,jcpMeasured,CoralHydro2k;GBRCD,
WA13MYR01,year,jcpUsed,CoralHydro2k;GBRCD,
WA19ARL01,year,coralExtensionRate,CoralHydro2k;GBRCD,
WA19ARL01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
WA19ARL01,year,coralTissueThickness,CoralHydro2k;GBRCD,
WA19ARL01,year,gbr14CDate,GBRCD,
WA19ARL01,year,gbr14CDateUncertainty,GBRCD,
WA19ARL01,year,gbrChronologyNotes,GBRCD,
WA19ARL01,year,gbrDataCoverageGroup,GBRCD,
WA19ARL01,year,gbrIsAnomaly,GBRCD,
WA19ARL01,year,gbrIsDatabaseDuplicate,GBRCD,
WA19ARL01,year,gbrUThDate,GBRCD,
WA19ARL01,year,gbrUThDateUncertainty,GBRCD,
WA19ARL01,year,jcpMeasured,CoralHydro2k;GBRCD,
WA19ARL01,year,jcpUsed,CoralHydro2k;GBRCD,
WE09ARL01_1,year,coralExtensionRate,CoralHydro2k;GBRCD,
WE09ARL01_1,year,coralTissueThickness,CoralHydro2k;GBRCD,
WE09ARL01_1,year,gbr14CDate,GBRCD,
WE09ARL01_1,year,gbr14CDateUncertainty,GBRCD,
WE09ARL01_1,year,gbrChronologyNotes,GBRCD,
WE09ARL01_1,year,gbrDataCoverageGroup,GBRCD,
WE09ARL01_1,year,gbrIsAnomaly,GBRCD,
WE09ARL01_1,year,gbrIsDatabaseDuplicate,GBRCD,
WE09ARL01_1,year,gbrUThDate,GBRCD,
WE09ARL01_1,year,gbrUThDateUncertainty,GBRCD,
WE09ARL01_1,year,jcpMeasured,CoralHydro2k;GBRCD,
WE09ARL01_1,year,jcpUsed,CoralHydro2k;GBRCD,
WE09ARL01_2,year,coralExtensionRate,CoralHydro2k;GBRCD,
WE09ARL01_2,year,coralTissueThickness,CoralHydro2k;GBRCD,
WE09ARL01_2,year,gbr14CDate,GBRCD,
WE09ARL01_2,year,gbr14CDateUncertainty,GBRCD,
WE09ARL01_2,year,gbrChronologyNotes,GBRCD,
WE09ARL01_2,year,gbrDataCoverageGroup,GBRCD,
WE09ARL01_2,year,gbrIsAnomaly,GBRCD,
WE09ARL01_2,year,gbrIsDatabaseDuplicate,GBRCD,
WE09ARL01_2,year,gbrUThDate,GBRCD,
WE09ARL01_2,year,gbrUThDateUncertainty,GBRCD,
WE09ARL01_2,year,jcpMeasured,CoralHydro2k;GBRCD,
WE09ARL01_2,year,jcpUsed,CoralHydro2k;GBRCD,
WU21CUR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
WU21CUR01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
WU21CUR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
WU21CUR01,year,gbr14CDate,GBRCD,
WU21CUR01,year,gbr14CDateUncertainty,GBRCD,
WU21CUR01,year,gbrChronologyNotes,GBRCD,
WU21CUR01,year,gbrDataCoverageGroup,GBRCD,
WU21CUR01,year,gbrIsAnomaly,GBRCD,
WU21CUR01,year,gbrIsDatabaseDuplicate,GBRCD,
WU21CUR01,year,gbrUThDate,GBRCD,
WU21CUR01,year,gbrUThDateUncertainty,GBRCD,
WU21CUR01,year,jcpMeasured,CoralHydro2k;GBRCD,
WU21CUR01,year,jcpUsed,CoralHydro2k;GBRCD,
WU21HUM01,year,coralExtensionRate,CoralHydro2k;GBRCD,
WU21HUM01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
WU21HUM01,year,coralTissueThickness,CoralHydro2k;GBRCD,
WU21HUM01,year,gbr14CDate,GBRCD,
WU21HUM01,year,gbr14CDateUncertainty,GBRCD,
WU21HUM01,year,gbrChronologyNotes,GBRCD,
WU21HUM01,year,gbrDataCoverageGroup,GBRCD,
WU21HUM01,year,gbrIsAnomaly,GBRCD,
WU21HUM01,year,gbrIsDatabaseDuplicate,GBRCD,
WU21HUM01,year,gbrUThDate,GBRCD,
WU21HUM01,year,gbrUThDateUncertainty,GBRCD,
WU21HUM01,year,jcpMeasured,CoralHydro2k;GBRCD,
WU21HUM01,year,jcpUsed,CoralHydro2k;GBRCD,
WU21HUM02,year,coralExtensionRate,CoralHydro2k;GBRCD,
WU21HUM02,year,coralTissueThickness,CoralHydro2k;GBRCD,
WU21HUM02,year,gbr14CDate,GBRCD,
WU21HUM02,year,gbr14CDateUncertainty,GBRCD,
WU21HUM02,year,gbrChronologyNotes,GBRCD,
WU21HUM02,year,gbrDataCoverageGroup,GBRCD,
WU21HUM02,year,gbrIsAnomaly,GBRCD,
WU21HUM02,year,gbrIsDatabaseDuplicate,GBRCD,
WU21HUM02,year,gbrUThDate,GBRCD,
WU21HUM02,year,gbrUThDateUncertainty,GBRCD,
WU21HUM02,year,jcpMeasured,CoralHydro2k;GBRCD,
WU21HUM02,year,jcpUsed,CoralHydro2k;GBRCD,
WU21MAS01a,year,coralExtensionRate,CoralHydro2k;GBRCD,
WU21MAS01a,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
WU21MAS01a,year,coralTissueThickness,CoralHydro2k;GBRCD,
WU21MAS01a,year,gbr14CDate,GBRCD,
WU21MAS01a,year,gbr14CDateUncertainty,GBRCD,
WU21MAS01a,year,gbrChronologyNotes,GBRCD,
WU21MAS01a,year,gbrDataCoverageGroup,GBRCD,
WU21MAS01a,year,gbrIsAnomaly,GBRCD,
WU21MAS01a,year,gbrIsDatabaseDuplicate,GBRCD,
WU21MAS01a,year,gbrUThDate,GBRCD,
WU21MAS01a,year,gbrUThDateUncertainty,GBRCD,
WU21MAS01a,year,jcpMeasured,CoralHydro2k;GBRCD,
WU21MAS01a,year,jcpUsed,CoralHydro2k;GBRCD,
WU21MAS01b,year,coralExtensionRate,CoralHydro2k;GBRCD,
WU21MAS01b,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
WU21MAS01b,year,coralTissueThickness,CoralHydro2k;GBRCD,
WU21MAS01b,year,gbr14CDate,GBRCD,
WU21MAS01b,year,gbr14CDateUncertainty,GBRCD,
WU21MAS01b,year,gbrChronologyNotes,GBRCD,
WU21MAS01b,year,gbrDataCoverageGroup,GBRCD,
WU21MAS01b,year,gbrIsAnomaly,GBRCD,
WU21MAS01b,year,gbrIsDatabaseDuplicate,GBRCD,
WU21MAS01b,year,gbrUThDate,GBRCD,
WU21MAS01b,year,gbrUThDateUncertainty,GBRCD,
WU21MAS01b,year,jcpMeasured,CoralHydro2k;GBRCD,
WU21MAS01b,year,jcpUsed,CoralHydro2k;GBRCD,
WU21SHW01,year,coralExtensionRate,CoralHydro2k;GBRCD,
WU21SHW01,year,coralTissueThickness,CoralHydro2k;GBRCD,
WU21SHW01,year,gbr14CDate,GBRCD,
WU21SHW01,year,gbr14CDateUncertainty,GBRCD,
WU21SHW01,year,gbrChronologyNotes,GBRCD,
WU21SHW01,year,gbrDataCoverageGroup,GBRCD,
WU21SHW01,year,gbrIsAnomaly,GBRCD,
WU21SHW01,year,gbrIsDatabaseDuplicate,GBRCD,
WU21SHW01,year,gbrUThDate,GBRCD,
WU21SHW01,year,gbrUThDateUncertainty,GBRCD,
WU21SHW01,year,jcpMeasured,CoralHydro2k;GBRCD,
WU21SHW01,year,jcpUsed,CoralHydro2k;GBRCD,
WU21SMI01,year,coralExtensionRate,CoralHydro2k;GBRCD,
WU21SMI01,year,coralTissueThickness,CoralHydro2k;GBRCD,
WU21SMI01,year,gbr14CDate,GBRCD,
WU21SMI01,year,gbr14CDateUncertainty,GBRCD,
WU21SMI01,year,gbrChronologyNotes,GBRCD,
WU21SMI01,year,gbrDataCoverageGroup,GBRCD,
WU21SMI01,year,gbrIsAnomaly,GBRCD,
WU21SMI01,year,gbrIsDatabaseDuplicate,GBRCD,
WU21SMI01,year,gbrUThDate,GBRCD,
WU21SMI01,year,gbrUThDateUncertainty,GBRCD,
WU21SMI01,year,jcpMeasured,CoralHydro2k;GBRCD,
WU21SMI01,year,jcpUsed,CoralHydro2k;GBRCD,
XI20ARL01,year,coralExtensionRate,CoralHydro2k;GBRCD,
XI20ARL01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
XI20ARL01,year,coralTissueThickness,CoralHydro2k;GBRCD,
XI20ARL01,year,gbr14CDate,GBRCD,
XI20ARL01,year,gbr14CDateUncertainty,GBRCD,
XI20ARL01,year,gbrChronologyNotes,GBRCD,
XI20ARL01,year,gbrDataCoverageGroup,GBRCD,
XI20ARL01,year,gbrIsAnomaly,GBRCD,
XI20ARL01,year,gbrIsDatabaseDuplicate,GBRCD,
XI20ARL01,year,gbrUThDate,GBRCD,
XI20ARL01,year,gbrUThDateUncertainty,GBRCD,
XI20ARL01,year,jcpMeasured,CoralHydro2k;GBRCD,
XI20ARL01,year,jcpUsed,CoralHydro2k;GBRCD,
