datasetId,pubIndex,doi_raw,doi,ref_source,authors_now,year_now,title_now,journal_now,resolved,source,authors_found,year_found,title_found,journal_found,kind_found,decision,from_store
PD907c97d7dc6bb0c216102dbe9f41fb7c,1,Webb (1990),,,,,,,,,,,,,,,FALSE
PD934b0feb7326699f443dd4202465e305,1,Allen and Anderson (2000),,,,,,,,,,,,,,,FALSE
PD955e85856e7e00c6b716902e033b4d10,1,Yu and McAndrews (1994),,,,,,,,,,,,,,,FALSE
PD977bca73304da0d91f20a4636ec4f038,1,"Freidel (1998; 2001), Licciardi (2001)",,,,,,,,,,,,,,,FALSE
PD9873355d62b3cdacd5ad5cfb070038aa,1,Abbott et al. (2000),,,,,,,,,,,,,,,FALSE
PD99e715b58d9b1d57e43a196bbddfe9e4,1,Anderson (1993),,,,,,,,,,,,,,,FALSE
PD9af0c7f237e98ea84584c999bdccbcb7,1,Delcourt (1980); Harrison (1988),,,,,,,,,,,,,,,FALSE
PD9c067395ace9c8f6863fc33c97735101,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PD9f1f1f9ea992db9ff8f8a3c79b3a734a,1,Lynch (1998),,,,,,,,,,,,,,,FALSE
PDa16b0257d5f7a415ebb80e01a172b8c5,1,Grimm (unpub) in NAPD,,,,,,,,,,,,,,,FALSE
PDa6ca7ade9dcfa6a86906d3033e979c07,1,Watts (1979),,,,,,,,,,,,,,,FALSE
PDa9475879ee357e9085f4c57c3474d028,1,Mullins (1998),,,,,,,,,,,,,,,FALSE
PDaa06d0ab2399e88b5b47fd7397f3f0e0,1,Webb (1990),,,,,,,,,,,,,,,FALSE
PDaaef22a953539e7c22f6a0d841f9764e,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PDabf18dbae4222244f12fd098204fb29b,1,Steventon&Kutzbach (1986); Steventon&Kutzbach (1987); Digerfeldt et al. (1992),,,,,,,,,,,,,,,FALSE
PDadfbc2ef9a2a8fded15f1744b5b26bd7,1,Clark et al. (2001); Plank and Shuman (unpub).,,,,,,,,,,,,,,,FALSE
PDaf242ae711285b2e56364d26e0a63992,1,Watts (1979),,,,,,,,,,,,,,,FALSE
PDb08592cd2bb4236207584de7f61044cd,1,Watts & Winter 1966; Harrison 1989,,,,,,,,,,,,,,,FALSE
PDb0c78bf012e49a8ee49afabc52e58d4f,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PDb0f84a387023f9650b79a88df1e1497f,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PDb2c62706d9a8a7506f3b45c13a70e294,1,Redwine (2003),,,,,,,,,,,,,,,FALSE
PDb2dfc6014edfb9532b6b3dfd1422c3bc,1,Anderson et al. (2000); Adams et al. (1985); Berry et al. (1982); Clough and Elston (1989),,,,,,,,,,,,,,,FALSE
PDb463806d2ea31e7b1b2f372070649148,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PDb4f37305e7d4ea5619a99e89b749c567,1,Watts (1979),,,,,,,,,,,,,,,FALSE
PDb69138e6455c0d9bf2f0325a9f081077,1,Oviatt (1988),,,,,,,,,,,,,,,FALSE
PDb7f9c2089c7b71f6f53b1a37b329e9fb,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PDb87011423a8ee8176057c515331445d1,1,Plank and Shuman (unpub),,,,,,,,,,,,,,,FALSE
PDbae7346ee78feb10a0c3d71bd8ffbc86,1,Webb (1990)/Cotter (1983),,,,,,,,,,,,,,,FALSE
PDbcf1cdfd551f6251215dd63bfbb78cb8,1,Winkler and Sanford (1995),,,,,,,,,,,,,,,FALSE
PDbf7c346583403d2e18f7bcb238319379,1,Shuman et al. (2009b),,,,,,,,,,,,,,,FALSE
PDc152d529ac718b97af038cf56bba6415,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PDc421914b368bc0f3744501c617586946,1,Lynch (1998),,,,,,,,,,,,,,,FALSE
PDc4e03be0601e5004318534f3bf3f8bf2,1,Yu et al. (1996),,,,,,,,,,,,,,,FALSE
PDc53b9e7fc863004f193179ec77ef6189,1,Gruger (1973),,,,,,,,,,,,,,,FALSE
PDcbc3ac91a1cc913a7d01d6371c796644,1,Shuman et al. (2005),,,,,,,,,,,,,,,FALSE
PDcd76849d2e24d5fdf45bbd62e19d4429,1,Enzel et al. (2003); Meek (1999),,,,,,,,,,,,,,,FALSE
PDd00d8eba36e5366053e530f81c112ca7,1,Craig (1969),,,,,,,,,,,,,,,FALSE
PDd0c19514959f33648c2aa7df3b3c1d8f,1,Watts (1969),,,,,,,,,,,,,,,FALSE
PDd0d017d951cef4a9d7527f386f5579f4,1,Mott (1977),,,,,,,,,,,,,,,FALSE
PDd0df7d6011a9ea74133a433f719a207c,1,Winkler and Sanford (1995),,,,,,,,,,,,,,,FALSE
PDd1764cff73cd51f0e2b36d949c995add,1,Fall (1998),,,,,,,,,,,,,,,FALSE
PDd3a60a120b3074e656a3bf1b0c807bd0,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PDd5ed053ee783730c68323ae548c64d8f,1,Spear and Miller (1976),,,,,,,,,,,,,,,FALSE
PDd7582cb41fc0af87112189665e273dc0,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PDd82698e12d6bb55f8b1b5b982abc67ca,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PDd9526d63df15f427b9bbb6ec700fdbb5,1,Shuman et al. (2001),,,,,,,,,,,,,,,FALSE
PDda095b6b6c4b639603bf92fc55c6edb3,1,Schmieder et al. (2011),,,,,,,,,,,,,,,FALSE
PDdc2ed23bbe4b76d3a5e319a187643ae5,1,Watts (1971),,,,,,,,,,,,,,,FALSE
PDddd12f14b8cf178d17ff136ef305430f,1,Lynch (1998),,,,,,,,,,,,,,,FALSE
PDddd4848c6cfb62d1a27b9eb8d86de995,1,Digerfeldt et al. (1992),,,,,,,,,,,,,,,FALSE
PDde049c49a97693fe1290dae2c1743b36,1,Watts (unpub) in NAPD,,,,,,,,,,,,,,,FALSE
PDe0013c7385dfd7bc389db12bd9057315,1,Webb (1990),,,,,,,,,,,,,,,FALSE
PDe21dd34d665b944719699ce23c32123e,1,Lavoie and Richard (2000),,,,,,,,,,,,,,,FALSE
PDea7bf82fcd9a1ef94ddbb0914c1e5e88,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PDeb77f492dfaceb82f0a9bc3b9a0ef258,1,"Davis & Ford (1982); Davis et al., (1984)",,,,,,,,,,,,,,,FALSE
PDedab06df993091e6c7a3ffd156e189e9,1,Digerfeldt et al. (1992); Steventon and Kutzbach (1986); Steventon and Kutzbach (1987),,,,,,,,,,,,,,,FALSE
PDf0ff1b26e668cae59668ba408ead6999,1,"Ewing, H.A., 2000. Ecosystem development and response to climatic change: a comparative study of forest-lake ecosystems on different substrates. Doctoral dissertation. University of Minnesota, St Paul, Minnesota, USA.",,,,,,,,,,,,,,,FALSE
PDf1f3dfedc10e25dae71b50cede320576,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PDf27c8b44b073a776b47e8f13bd0b860f,1,Davis &Shafer (1992),,,,,,,,,,,,,,,FALSE
PDf3ce3492f4921d5c822203fc7fa9fc22,1,Garcia and Stokes (2006),,,,,,,,,,,,,,,FALSE
PDf430028cecd15d0d8ac82745e3c7ed5a,1,Reheis (1999); Miflin & Wheat (1979); Lillquist (1994),,,,,,,,,,,,,,,FALSE
PDf4f7122ba70e7f66830494f8baaba994,1,Watts et al. (1992),,,,,,,,,,,,,,,FALSE
PDf752e5c80b1c3c7f11ffbf2bf75e7328,1,Shriver and Minckley (2012),,,,,,,,,,,,,,,FALSE
PDf77773e5b720525fdaccd692b899274a,1,Fall (1998),,,,,,,,,,,,,,,FALSE
PDf8103312e2c09e9c06f7e6c4420f411d,1,Miller (1973),,,,,,,,,,,,,,,FALSE
PDf88b6d0f5bce992019c37f08b6cfa6ec,1,Steventon&Kutzbach (1986); Digerfeldt et al. (1992),,,,,,,,,,,,,,,FALSE
PDface00ac38bdf0d1869e372edcf6d384,1,Nichols (1967),,,,,,,,,,,,,,,FALSE
PDfdefcc3937aaf3eea3aa97375a51c0e8,1,Almquist et al. (2001),,,,,,,,,,,,,,,FALSE
PDfdf8173f9653fd2e564884c7dff5836c,1,Shuman et al. (2009),,,,,,,,,,,,,,,FALSE
PDfef0730be0ace76d5e0af05678665d45,1,Watts & Bright (1968); Haworth (1972),,,,,,,,,,,,,,,FALSE
PDff64673f82b40439c60879bba4fabe64,1,Schweger and Hickman (1989); Lichti-Federovich (1970),,,,,,,,,,,,,,,FALSE
PIH56JBDdYAoOHYRdn7V,1,,,,missing,,,,,,,,,,,,FALSE
PnyTxDlH0MN354gYPcG3,2,,,,,,,,,,,,,,,,FALSE
PpGQrLBcY93IVbf16ddG,1,,,,,,,,,,,,,,,,FALSE
PwckRl0y6mGHRpeeyQZI,2,,,,,,,,,,,,,,,,FALSE
QGAtmIaZ3ySiboo6zmSEiso,2,,,,"Ayliffe, L.K.",,,,,,,,,,,,FALSE
QHJh7l1EMazNm7wUnmAC,2,,,,,,,,,,,,,,,,FALSE
QJcwI2lR7MVQwUuOW3u6,1,,,,,,,,,,,,,,,,FALSE
QKWb1J32ODA0CllCONLN,1,,,,missing,,,,,,,,,,,,FALSE
QP5bGXIZYrEkNkkpTQc4,1,,,,missing,,,,,,,,,,,,FALSE
QcEQERnsNlibVkeyC4gc,2,,,,,,,,,,,,,,,,FALSE
QhEJ7xb3vRItG2KnKrAT,1,,,,missing,,,,,,,,,,,,FALSE
QhdB0H2sLbxoVqKdcHbH,1,,,,missing,,,,,,,,,,,,FALSE
Qnvsk6pgON9X36MKCFqV,1,,,,missing,,,,,,,,,,,,FALSE
QsrMCFTlFOvTZfxNCKKi,2,,,,,,,,,,,,,,,,FALSE
QygM4Ndt5KtWdAZahrcS,2,,,,,,,,,,,,,,,,FALSE
REyKfNVZLYUHAS2OI7Yq,1,,,,missing,,,,,,,,,,,,FALSE
RJYKojzTyudcLuqnDEFn,2,,,,,,,,,,,,,,,,FALSE
RdtVkZVYIUmMSszGnrlv,1,,,,,,,,,,,,,,,,FALSE
RdtVkZVYIUmMSszGnrlv,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
RhgCaQO6hsh3hdAcAX8M,1,,,,missing,,,,,,,,,,,,FALSE
Rxl1e2BAfqTyeOzB9Jpd,2,"Zanchetta, G., Regattieri. E., Drysdale, R.N., Baneschi, I., & Hellstrom, J.C. .The so-called “4.2 Event” in the central Mediterranean and its climate teleconnections (2015). Alpine and Mediterranean Quaternary, 29(1), 5-17. https://amq.aiqua.it/index.php/amq/article/view/91",,,,2016,,,,,,,,,,,FALSE
Rxl1e2BAfqTyeOzB9Jpd,3,unpublished,,,,,,,,,,,,,,,FALSE
Ryu6goXrIIEXaG8TLM4N,1,,,,missing,,,,,,,,,,,,FALSE
S3JPIowjWoXsb7JPofVb,2,,,,,,,,,,,,,,,,FALSE
SSKMIug74AnwQqBAeNRf,2,,,,,,,,,,,,,,,,FALSE
SVkYdQjui87HzAxHG2cd,1,,,,missing,,,,,,,,,,,,FALSE
SXdhLgQa0FxuQwcx4PAU,2,,,,,,,,,,,,,,,,FALSE
Sa1HiHtcVeigIkQ3Nb5w,1,,,,missing,,,,,,,,,,,,FALSE
SaFQv95U9PEAXstbWq0x,1,,,,,,,,,,,,,,,,FALSE
SaFQv95U9PEAXstbWq0x,2,,,,,,,,,,,,,,,,FALSE
SmQq0pM0nsomJ1V9wfqe,1,,,,missing,,,,,,,,,,,,FALSE
SvrSkYkFQJD4S9nmFQqC,2,,,,Ekaykin,2017,,,,,,,,,,,FALSE
SyN3GusqHIUd7KrCiBhE,2,,,,,,,,,,,,,,,,FALSE
SzKccCMKnIPM3yCVVjk9,1,,,,missing,,,,,,,,,,,,FALSE
TEigG6KxngrVmubrUJH5,1,,,,missing,,,,,,,,,,,,FALSE
TH7CZGCeikoT6ZPA5cNz,1,,,,missing,,,,,,,,,,,,FALSE
THanc5LdNZyZBwUcrbgp,2,,,,,,,,,,,,,,,,FALSE
TN7KhAM6yikvfhxMF9m1,2,,,,,,,,,,,,,,,,FALSE
Tophyh6EANzk5ZHdjD4R,1,,,,,,,,,,,,,,,,FALSE
Tophyh6EANzk5ZHdjD4R,2,,,,,,,,,,,,,,,,FALSE
Tq7mKjLkDX43rJi9KT4C,1,,,,,,,,,,,,,,,,FALSE
Tq7mKjLkDX43rJi9KT4C,2,,,,,,,,,,,,,,,,FALSE
TxHiWEzA0lRX5gQydgvo,1,,,,missing,,,,,,,,,,,,FALSE
U54OtzAuPsBSgtgBlJrdiso,2,,,,,,,,,,,,,,,,FALSE
UD3lyJrwiB7qUnFUk1C5,2,,,,,,,,,,,,,,,,FALSE
ULbCIQs8BoG39g4vQ8LU,2,,,,,,,,,,,,,,,,FALSE
UO3wAy5cXgE2l3kXfyT4,2,,,,,,,,,,,,,,,,FALSE
UTlw3KiyECRncBnc993X,2,,,,,,,,,,,,,,,,FALSE
Uj8O6QRw6n6R6ilgNRA2,2,,,,,,,,,,,,,,,,FALSE
UtJyyaSZ1Wkxvhu3hKb6,2,,,,,,,,,,,,,,,,FALSE
UttiPNyvv2ZdEeeVIkim,1,,,,,,,,,,,,,,,,FALSE
UttiPNyvv2ZdEeeVIkim,2,,,,,,,,,,,,,,,,FALSE
V56flzhb3Mg7zKXd3o6o,2,,,,,,,,,,,,,,,,FALSE
V56flzhb3Mg7zKXd3o6o,3,,,,,,,,,,,,,,,,FALSE
VAd3QfjXOtzZQ7nW4mK7,1,,,,missing,,,,,,,,,,,,FALSE
VRycyl29BwNbcD1CeMXj,2,,,,,,,,,,,,,,,,FALSE
VZoTFXUg1Mky6wOauMlJ,2,,,,,,,,,,,,,,,,FALSE
VgI12yAHvyJaQ0qoaPZ8,2,,,,,,,,,,,,,,,,FALSE
VhaegtWYYRE40Iyv46Ug,1,,,,missing,,,,,,,,,,,,FALSE
VioVBJ59Vtk6q9b4LZuM,2,,,,"McGregor, H.V.",,,,,,,,,,,,FALSE
VqYziHjGZNoYuzu2gTsp,2,,,,,,,,,,,,,,,,FALSE
VrAJnOcSVCTb4yMO3DUG,1,,,,missing,,,,,,,,,,,,FALSE
VukzO6x30q1jnmtRbfkS,2,,,,,,,,,,,,,,,,FALSE
WBPOf6DyLrM8lknUZnmH,1,,,,missing,,,,,,,,,,,,FALSE
WEJIhWKD4UkGZqZBPP40,1,,,,missing,,,,,,,,,,,,FALSE
WF9D0uTNLALAXwrUGtTO,2,,,,,,,,,,,,,,,,FALSE
WHpkyNX46y5409h5K1c0,1,,,,missing,,,,,,,,,,,,FALSE
WIExJgJF9RYbv9PD3526,1,,,,missing,,,,,,,,,,,,FALSE
WIK9Y9aNjZfjgnUbLgst,1,,,,missing,,,,,,,,,,,,FALSE
WPYetb48pfEmrjcWbS2X,2,,,,,,,,,,,,,,,,FALSE
WV9xd3Xo3v4ZS5shNxWV,1,,,,missing,,,,,,,,,,,,FALSE
WWamx2Qhazod6zV1jRNT,1,,,,missing,,,,,,,,,,,,FALSE
WaKzUHANZXGxSmmesd5n,1,,,,missing,,,,,,,,,,,,FALSE
We6CqNEhQt5hq49jRKVP,1,,,,missing,,,,,,,,,,,,FALSE
We6YpmFcrFG7lorpLDEP,1,,,,,,,,,,,,,,,,FALSE
We7lA0pklenGuwzF162Y,2,,,,,,,,,,,,,,,,FALSE
WjWWnTGHTKe3ROSkZhuI,1,,,,,,,,,,,,,,,,FALSE
WjWWnTGHTKe3ROSkZhuI,2,,,,,,,,,,,,,,,,FALSE
WvppjTAAZVpfIOwPoSLMiso,2,,,,,,,,,,,,,,,,FALSE
XES3Wu4h9BCBnljSxSb3,2,http://www2.muse.it/pubblicazioni/6/actaG80/Vol_ACTA_80_2003_153-167.pdf,,,,2005,,,,,,,,,,,FALSE
XNmPWLLV9deSUb7od4eP,2,,,,,,,,,,,,,,,,FALSE
XTwSFwPeEDulo0t1g9Qk,1,,,,,,,,,,,,,,,,FALSE
XTwSFwPeEDulo0t1g9Qk,2,,,,,,,,,,,,,,,,FALSE
Xju3CnNOA1kZlTKuPpiq,2,,,,,,,,,,,,,,,,FALSE
XkDkJkAAV54zS35zwhbp,1,,,,missing,,,,,,,,,,,,FALSE
XpsSHBA0hPHJfRkgdhQA,1,,,,,,,,,,,,,,,,FALSE
XpsSHBA0hPHJfRkgdhQA,2,,,,,,,,,,,,,,,,FALSE
Xzi3DzeLezQDAZLKjmKa,1,,,,missing,,,,,,,,,,,,FALSE
Y1cYFogUbzx6l33f9GAY,1,,,,,,,,,,,,,,,,FALSE
Y8CEujN0Gt51j1cGJXWr,1,,,,,,,,,,,,,,,,FALSE
Y9Os2qp5CFL7OvoUNGom,2,,,,,,,,,,,,,,,,FALSE
YLP5qX9m5cd2fG5WYp8C,1,,,,missing,,,,,,,,,,,,FALSE
YQJNE2dVzE5xvg2nhFRK,1,,,,missing,,,,,,,,,,,,FALSE
YUNyrbPlvgySICRP4BhP,1,,,,missing,,,,,,,,,,,,FALSE
YVFV3ccLmycncNd8utFK,2,,,,,,,,,,,,,,,,FALSE
YwV7dpQ97bm50n3Bv3bZ,2,,,,,,,,,,,,,,,,FALSE
YxdbugDo6fHsHMF6iCRg,1,,,,missing,,,,,,,,,,,,FALSE
Z4m1bamLynheu3oIvabu,2,https://researchonline.jcu.edu.au/44643/,,,,2015,,,,,,,,,,,FALSE
Z5cpD63PtqNRkdA0m8zB,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
ZIhAFFz4AMm746PgvczY,1,,,,,,,,,,,,,,,,FALSE
ZJubZDpLBZWFcDS347Ck,1,,,,,,,,,,,,,,,,FALSE
ZJubZDpLBZWFcDS347Ck,2,,,,,,,,,,,,,,,,FALSE
ZM1ZFG8sOz4BQIIEnUaJ,1,,,,missing,,,,,,,,,,,,FALSE
ZNtTM24zKRobAzbl58rJ,1,,,,missing,,,,,,,,,,,,FALSE
ZPiFP0BxtGvxjyNh1Ahy,1,,,,missing,,,,,,,,,,,,FALSE
ZQMJBpn4o81etOEdEmHI,1,,,,missing,,,,,,,,,,,,FALSE
ZXvBxu682eEsvnPadTXX,2,,,,,,,,,,,,,,,,FALSE
ZaDnI1SOqiy3VGR1OgyN,2,,,,,,,,,,,,,,,,FALSE
ZcGLhhm6vXKk0pkVkxII,2,,,,,,,,,,,,,,,,FALSE
ZdGmroBRv469pF9C8Qz6,1,,,,missing,,,,,,,,,,,,FALSE
ZnB4pp3fkrPnqb9ANPsN,1,,,,missing,,,,,,,,,,,,FALSE
ZnjFTWVy1gCPro9jyzNo,3,,,,,,World Data Center for Paleoclimatology,,,,,,,,,,FALSE
ZvdYkvleVYEHJZhqatLc,3,,,,,,,,,,,,,,,,FALSE
ZyLDovT3HK22vCppn9jX,1,unpublished,,,,,,,,,,,,,,,FALSE
a6WlR0GjKxYgiCUOU027iso,2,,,,,,,,,,,,,,,,FALSE
a6npItg9br1yGxY3tS8V,1,,,,missing,,,,,,,,,,,,FALSE
aBjiFXjX515u8wgEk749,1,,,,missing,,,,,,,,,,,,FALSE
aMaSE3JRpeFKjYNL2aej,1,,,,missing,,,,,,,,,,,,FALSE
aYfKGNs0nNiactOmCXNr,2,theses.ncl.ac.uk/jspui/bitstream/10443/2985/1/Foster%2C%20L%202015.pdf,,,,,,,,,,,,,,,FALSE
aYqQrmFQgM5OLzgGycF7,2,,,,,,,,,,,,,,,,FALSE
ab2s13udffoYovqb7zki,2,,,,,,,,,,,,,,,,FALSE
adZENgSvhQ1HjWlni1ru,1,,,,missing,,,,,,,,,,,,FALSE
afnjofn3W7z2Dc5rlWkY,2,https://caves.org/pub/journal/PDF/V63/cave_63-03-fullr.pdf,,,,2001,,,,,,,,,,,FALSE
ajlv9FNlQ2QRC783mF99,1,,,,missing,,,,,,,,,,,,FALSE
arAI04jWiLQK8R6AQO8a,1,,,,missing,,,,,,,,,,,,FALSE
awc5RNEQporFjRO2L8cz,3,,,,,,,,,,,,,,,,FALSE
b4UD4UGKzkAHlHCzhvTy,1,,,,missing,,,,,,,,,,,,FALSE
b4aaurxJtHeBshzSA9hT,1,,,,,,,,,,,,,,,,FALSE
bNJQkYiCxv7GQDvQTtfj,1,,,,missing,,,,,,,,,,,,FALSE
bRSigzmTO0mtdnrCQFTo,1,,,,missing,,,,,,,,,,,,FALSE
bUz1KE5W6u2Fjw8u4qje,1,,,,missing,,,,,,,,,,,,FALSE
bVpa3XVfNauPbG1FpAA1,1,,,,missing,,,,,,,,,,,,FALSE
bcPoYB8jaVWwtJ4EVaVt,1,,,,missing,,,,,,,,,,,,FALSE
bng6YE4Zw6pyxAV9h7Yj,1,,,,missing,,,,,,,,,,,,FALSE
boCrsmySxZO4wcQIDdcL,2,,,,,,,,,,,,,,,,FALSE
btQY88eKyx42IU8MhTos,1,,,,,,,,,,,,,,,,FALSE
btQY88eKyx42IU8MhTos,2,,,,,,,,,,,,,,,,FALSE
bwQ0yXS0HogfZIf430Sq,2,,,,,,,,,,,,,,,,FALSE
cNnq4pcDntUrtNs3IxW4,2,,,,,,,,,,,,,,,,FALSE
ck9gLWTxcsO65EPGHhQG,2,,,,,,,,,,,,,,,,FALSE
crUKQucu4xIlytpctFY7,2,,,,,,,,,,,,,,,,FALSE
dGAgrbvDxbieHRVXe26K,1,,,,missing,,,,,,,,,,,,FALSE
dRCXzKPAEsSATnvM4lwQ,1,,,,,,,,,,,,,,,,FALSE
dWOCBsWkDpFFdXxldw1G,2,,,,,,,,,,,,,,,,FALSE
dYGybKn0vBirzSKWAmHm,1,,,,missing,,,,,,,,,,,,FALSE
dstspzouEXyxncisBQS9,1,,,,,,,,,,,,,,,,FALSE
dstspzouEXyxncisBQS9,2,,,,,,,,,,,,,,,,FALSE
e3SJOnSS67PjOlFXjDKc,2,,,,,,,,,,,,,,,,FALSE
ei8ITlfh0Vn0L5rqhq5n,2,,,,,,,,,,,,,,,,FALSE
epKye2Du74sB3Mchejwt,2,,,,,,,,,,,,,,,,FALSE
epeKnxTlfPOT8n0aZQ1W,2,,,,,,,,,,,,,,,,FALSE
fJK8Vhrtv9ayxiZw5ohi,1,,,,missing,,,,,,,,,,,,FALSE
fSvlL9VWDANMNkkFJHaq,2,,,,,,,,,,,,,,,,FALSE
fUZVn7VIhRvrkC9B6d00,2,,,,,,,,,,,,,,,,FALSE
fXVoiCq0pmWvaLNp743j,1,,,,,,,,,,,,,,,,FALSE
fYfYBXVUSvzwc0RU5dKm,2,,,,,,,,,,,,,,,,FALSE
fcJZXMcg0NoKMlLuPRmm,1,,,,missing,,,,,,,,,,,,FALSE
fi5I8mRU7iHkB1nHPzyI,1,,,,missing,,,,,,,,,,,,FALSE
fnez4sldKZIJFPN9HzXU,1,,,,missing,,,,,,,,,,,,FALSE
fpRndLcQIP2AwVsqusu3,2,,,,,,,,,,,,,,,,FALSE
fyS6ZvBKxPqFnKhPwkhJ,1,,,,missing,,,,,,,,,,,,FALSE
g1JZBnb0VGBbNW3Q4UQY,1,,,,,,,,,,,,,,,,FALSE
g1JZBnb0VGBbNW3Q4UQY,2,,,,,,,,,,,,,,,,FALSE
g9SBN04djG8ikaLgnGLM,2,,,,,,,,,,,,,,,,FALSE
gSzV8uZYt36wMvCgYh9j,2,,,,,,,,,,,,,,,,FALSE
ggjYVbHWWxENuv4N3bRP,2,,,,,,,,,,,,,,,,FALSE
glsdb1l6rADc55cq4wfXu5zVe,3,,,,Higgs,1966,,,,,,,,,,,FALSE
glsdb1myMWJljirT50OPkzdUV,2,,,,Kozlovskaya,,,,,,,,,,,,FALSE
glsdb1qoawged5pkQXFssg9L1,2,,,,Geng,1990,,,,,,,,,,,FALSE
glsdb7nrCuQTX5fYU4X3dJEiz,2,,,,MenÈndez,1963,,,,,,,,,,,FALSE
glsdb7nrCuQTX5fYU4X3dJEiz,3,,,,Vogel,1972,,,,,,,,,,,FALSE
glsdb7nrCuQTX5fYU4X3dJEiz,4,,,,Pons,1986,,,,,,,,,,,FALSE
glsdbBbpwsf6snTTSmVL31fnu,4,,,,Loze,1983,,,,,,,,,,,FALSE
glsdbEY9X4W0BDUKzoCC9MnC1,3,,,,Wei,1999,,,,,,,,,,,FALSE
glsdbHCl2q1RA9t8OeSJPbXLa,3,,,,Khomutova,1994,,,,,,,,,,,FALSE
glsdbMGFPYCd8JT9uK8lkLO1K,3,,,,Qi,1995,,,,,,,,,,,FALSE
glsdbO432jekfR74X4bEUE5Ys,2,,,,Vipper,1993,,,,,,,,,,,FALSE
glsdbO5bKSspONVR03BvTGpDo,2,,,,Sevastyanov,1992,,,,,,,,,,,FALSE
glsdbUxBfLPlUvvq9WwXRT9Wl,2,,,,Elina,1988,,,,,,,,,,,FALSE
glsdbZv7BZWNdMynGoanYXptm,2,,,,Tamosaitis,1993,,,,,,,,,,,FALSE
glsdbZyxHplMi8tJcYrPFvMEg,4,,,,Saarse,1986,,,,,,,,,,,FALSE
glsdbbb89HDsDlrQTLJyLV4qV,2,,,,Sayadyan,,,,,,,,,,,,FALSE
glsdbcQJ4GCA3qX4PsjRpS6gJ,2,,,,Sevastyanov,1992,,,,,,,,,,,FALSE
glsdbdNhx3zK2AP6jAkwLc8pw,3,,,,Huang,1990,,,,,,,,,,,FALSE
glsdbdNhx3zK2AP6jAkwLc8pw,4,,,,Du,1983,,,,,,,,,,,FALSE
glsdbi7fPCVBrBfHa8U74S7Mh,2,,,,Khomutova,1994,,,,,,,,,,,FALSE
glsdblGR5Y2Bc4tCVqGweF0qF,2,,,,Godwin,1951,,,,,,,,,,,FALSE
glsdblbYX5yr2idmYzWOudaZj,2,,,,Yakushko,1992,,,,,,,,,,,FALSE
glsdblqrObWyEO6EYRAzOXlHO,2,,,,Zernitskaya,1986,,,,,,,,,,,FALSE
glsdbmPGeCpbrikJDix7eFS2l,1,,,,Beug,,,,,,,,,,,,FALSE
glsdbmPGeCpbrikJDix7eFS2l,2,,,,Beug,,,,,,,,,,,,FALSE
glsdbnp5tOD5E9moCG6DcEyWn,2,,,,Oeggl,1989,,,,,,,,,,,FALSE
glsdbocXLtesrtWEDiJl4icvJ,2,,,,Sevastyanov,1992,,,,,,,,,,,FALSE
glsdbrIJkkpPDbA7ei6o3xjLK,1,,,,Yakushko,,,,,,,,,,,,FALSE
glsdbtSE2XBMZi8aynDWiSweC,2,,,,Pul'siruyushchee,1982,,,,,,,,,,,FALSE
glsdbtSE2XBMZi8aynDWiSweC,3,,,,Volkov,1978,,,,,,,,,,,FALSE
glsdbvvzyxn5vlOU31YqZvjYr,3,,,,Elovicheva,1985,,,,,,,,,,,FALSE
glsdbvvzyxn5vlOU31YqZvjYr,4,,,,Vlasov,1987,,,,,,,,,,,FALSE
glsdbxk3Jf2Xu5fm8ZF9E64Bq,2,,,,Wang,1989,,,,,,,,,,,FALSE
glsdbySJ2vgINSQu4nKIukZMR,1,,,,Brodin,,,,,,,,,,,,FALSE
gtOLEwwctyYVgd0BGZ4F,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
h48J7j2dm9eTPFX37xgk,1,,,,,,,,,,,,,,,,FALSE
h7NCnVLDHFWHDZ09EPdm,1,,,,missing,,,,,,,,,,,,FALSE
hLQvg2aX7NIfWTLYG7zC,2,,,,,,,,,,,,,,,,FALSE
hdtJ0Nc148VItueF4kVa,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
hhBHHoaj6gAznSrRMa8U,2,,,,,,,,,,,,,,,,FALSE
