file,key,value,disposition,remove
CO14WUCL.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO14WUCL.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO14ZIHO.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO14ZIHO.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO14ZIHO.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO14ZIHO.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO14ZIMG.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO14ZIMG.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO14ZIMG.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO14ZIMG.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO15ABSP.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO15ABSP.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO15ABSP.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO15ABSP.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO18HECO01A.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO18HECO01A.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO92SHPU.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO92SHPU.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO92SHPU.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO92SHPU.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO93COTW.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
CO93COTW.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
CO93COTW.lpd,environmentInterpretation1_seasonality,subannual,duplicate,TRUE
CO93COTW.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO93COTW.lpd,environmentInterpretation2_variable,temperature,duplicate,TRUE
CO93COTW.lpd,environmentInterpretation2_direction,negative,duplicate,TRUE
CO93COTW.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO93TAR01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO93TAR01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO94HEAQ.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO94HEAQ.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO94HEAQ.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO94HEAQ.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO94LISE.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
CO94LISE.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
CO94LISE.lpd,environmentInterpretation1_seasonality,subannual,duplicate,TRUE
CO94LISE.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO94LISE.lpd,environmentInterpretation2_variable,temperature,duplicate,TRUE
CO94LISE.lpd,environmentInterpretation2_direction,negative,duplicate,TRUE
CO94LISE.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO95TUNG.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
CO95TUNG.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
CO95TUNG.lpd,environmentInterpretation1_seasonality,subannual,duplicate,TRUE
CO95TUNG.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO95TUNG.lpd,environmentInterpretation2_variable,temperature,duplicate,TRUE
CO95TUNG.lpd,environmentInterpretation2_direction,negative,duplicate,TRUE
CO95TUNG.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO96QUVA.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO96QUVA.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO96QUVA.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO96QUVA.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO96SWBB.lpd,environmentInterpretation1_variable,effectivePrecipitation,duplicate,TRUE
CO96SWBB.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO96SWBB.lpd,environmentInterpretation1_seasonality,subannual,duplicate,TRUE
CO96SWBB.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO96SWBB.lpd,environmentInterpretation2_variable,temperature,duplicate,TRUE
CO96SWBB.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO96SWFB.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
CO96SWFB.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
CO96SWFB.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
CO96SWFB.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO96SWFB.lpd,environmentInterpretation2_variable,temperature,duplicate,TRUE
CO96SWFB.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO97CHSY.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO97CHSY.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO97CHSY.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO97CHSY.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO98BOFP.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO98BOFP.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO98BOFP.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO98BOFP.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO98CHPI.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO98CHPI.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO98CHPI.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO98CHPI.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO98EVXM.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO98EVXM.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO98EVXM.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO98EVXM.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO98QUNC.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO98QUNC.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO98QUNC.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO98QUNC.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO98SWPR.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
CO98SWPR.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
CO98SWPR.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
CO98SWPR.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO98SWPR.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO99DRGB.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO99DRGB.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO99DRGB.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO99DRGB.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO99GUMI.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO99GUMI.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO99GUMI.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO99GUMI.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO99LICL.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
CO99LICL.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
CO99LICL.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO99LICL.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CO99SWFB.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
CO99SWFB.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
CO99SWFB.lpd,environmentInterpretation1_seasonality,subannual,duplicate,TRUE
CO99SWFB.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CO99SWFB.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Corsica.Esper.2022.lpd,Interpretation1_direction,,empty,TRUE
Corsica.Esper.2022.lpd,Interpretation1_scope,,empty,TRUE
Corsica.Esper.2022.lpd,Interpretation1_variableDetail,,empty,TRUE
CuevadeAsiul.Smith.2016.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CuevadeAsiul.Smith.2016.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
CuevadelTigrePerdido.vanBreukelen.2008.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
CuevadelTigrePerdido.vanBreukelen.2008.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DA06MAF01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DA06MAF01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DA06MAF02.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DA06MAF02.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Dantecave.Sletten.2013.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Dantecave.Sletten.2013.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Darkcave.Jiang.2013.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Darkcave.Jiang.2013.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DE12ANC01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DE12ANC01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DE13HAI01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DE13HAI01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DE14DTO01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DE14DTO01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DE14DTO02.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DE14DTO02.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DE14DTO03.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DE14DTO03.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DE14DTO04.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DE14DTO04.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DeSotocaverns.Aharon.2013.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DeSotocaverns.Aharon.2013.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Domogled.Levanic.2013.lpd,Interpretation1_direction,,empty,TRUE
Domogled.Levanic.2013.lpd,Interpretation1_scope,,empty,TRUE
Domogled.Levanic.2013.lpd,Interpretation1_variableDetail,,empty,TRUE
Donggecave.Yuan.2004.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Donggecave.Yuan.2004.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DosAnascave.Fensterer.2013.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DosAnascave.Fensterer.2013.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DR99ABR01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DR99ABR01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
DU94URV01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
DU94URV01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
EasternAmazonBasin.GuimaraesPereira.2025.lpd,Interpretation1_direction,,empty,TRUE
EasternAmazonBasin.GuimaraesPereira.2025.lpd,Interpretation1_scope,,empty,TRUE
EasternAmazonBasin.GuimaraesPereira.2025.lpd,Interpretation1_variableDetail,,empty,TRUE
EasternEquatorialAmazon.GranatoSouza.2018.lpd,Interpretation1_direction,,empty,TRUE
EasternEquatorialAmazon.GranatoSouza.2018.lpd,Interpretation1_scope,,empty,TRUE
EasternEquatorialAmazon.GranatoSouza.2018.lpd,Interpretation1_variableDetail,,empty,TRUE
ElJunco.Conroy.2008.lpd,Interpretation1_direction,,empty,TRUE
ElJunco.Conroy.2008.lpd,Interpretation1_scope,,empty,TRUE
ElJunco.Conroy.2008.lpd,Interpretation1_variableDetail,,empty,TRUE
ElJunco.Zhang.2014.lpd,environmentInterpretation1_direction,negative,unmatched,TRUE
ElJunco.Zhang.2014.lpd,environmentInterpretation1_seasonality,Annual,unmatched,TRUE
ElJunco.Zhang.2014.lpd,environmentInterpretation1_variable,effectivePrecipitation,unmatched,TRUE
ElJunco.Zhang.2014.lpd,Interpretation1_direction,,empty,TRUE
ElJunco.Zhang.2014.lpd,Interpretation1_scope,,empty,TRUE
ElJunco.Zhang.2014.lpd,Interpretation1_variableDetail,,empty,TRUE
EnglandWales.Loader.2020.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
EnglandWales.Loader.2020.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
EnglandWales.Loader.2020.lpd,Interpretation1_direction,,empty,TRUE
EnglandWales.Loader.2020.lpd,Interpretation1_scope,,empty,TRUE
EnglandWales.Loader.2020.lpd,Interpretation1_variableDetail,,empty,TRUE
EsternAmazon.Granato-Souza.2020.lpd,Interpretation1_direction,,empty,TRUE
EsternAmazon.Granato-Souza.2020.lpd,Interpretation1_scope,,empty,TRUE
EsternAmazon.Granato-Souza.2020.lpd,Interpretation1_variableDetail,,empty,TRUE
EV18ROC01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
EV18ROC01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
EV98KIR01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
EV98KIR01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Fanning.Sanchez.2020.lpd,Interpretation1_direction,,empty,TRUE
Fanning.Sanchez.2020.lpd,Interpretation1_scope,,empty,TRUE
Fanning.Sanchez.2020.lpd,Interpretation1_variableDetail,,empty,TRUE
FE09OGA01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
FE09OGA01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
FE18RUS01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
FE18RUS01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
FerdeLanceEtang.ONeill-Sanger.2021.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
FerdeLanceEtang.ONeill-Sanger.2021.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
FL17DTO01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
FL17DTO01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
FL17DTO02.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
FL17DTO02.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Fsabaya.Morales.2012.lpd,Interpretation1_direction,,empty,TRUE
Fsabaya.Morales.2012.lpd,Interpretation1_scope,,empty,TRUE
Fsabaya.Morales.2012.lpd,Interpretation1_variableDetail,,empty,TRUE
Fukugaguchicave.Sone.2013.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Fukugaguchicave.Sone.2013.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Furongcave.T.-Y..2011.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Furongcave.T.-Y..2011.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Gempabumicave.Krause.2019.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Gempabumicave.Krause.2019.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GO08BER01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GO08BER01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GO12SBV01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GO12SBV01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GooseBayMarsh.Rippke.2010.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GooseBayMarsh.Rippke.2010.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GR13MAD01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GR13MAD01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GR13MAD02.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GR13MAD02.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GRIP_accumulation.Vinther.2006.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GRIP_accumulation.Vinther.2006.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GrottedePiste.AitBrahim.2018.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GrottedePiste.AitBrahim.2018.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GU99NAU01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GU99NAU01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
GU99NAU02.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
GU99NAU02.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Guallatire.Morales.2012.lpd,Interpretation1_direction,,empty,TRUE
Guallatire.Morales.2012.lpd,Interpretation1_scope,,empty,TRUE
Guallatire.Morales.2012.lpd,Interpretation1_variableDetail,,empty,TRUE
Gunung-budacavesnailshellcave.Partin.2007.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Gunung-budacavesnailshellcave.Partin.2007.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
HE02GBR01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
HE02GBR01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
HE08LRA01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
HE08LRA01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
HE10GUA01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
HE10GUA01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
HE13MIS01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
HE13MIS01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
HE18COC01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
HE18COC01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Heshangcave.C..2008.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Heshangcave.C..2008.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Hollywoodcave.Whittaker.2011.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
